"code";"pairCode";"defaultCategory";"categoryText";"categoryText2";"categoryText3"
"MON_DIB-110";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > DI boxy a audio izolátory";"";"";""
"MON_DMG-450";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_DMG-600";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_DMG-700";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_DRM-884RC";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_DT-284";"";"Profesionálna audio technika > PA reproduktory";"";"";""
"MON_EAM-17DT";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_ECM-10/SW";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-200";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_ECM-300L";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-302B/WS";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-306B/SW";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-306B/WS";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-310P";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_ECM-402L";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-450";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_ECM-500";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_ECM-500L/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-501L/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-821LT";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_ECM-925P";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_EMG-330P";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_EMG-500P";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HF-30";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_HF-50";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_HF-70";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_HM-30";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-100";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-110";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-130/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-132/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-150/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-150A/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-152/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-152A/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-200WP/BL";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-300/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-310/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-40/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-70A/SK";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-70WP";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-72";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-80";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-821SX";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-86";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_HSE-90";"";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";"";""
"MON_LSC-1000NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSC-1500NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSC-150NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSC-220NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSC-330NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSC-33NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSC-680NP";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-100T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-12T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-15T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-22T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-33T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-47T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_LSI-82T";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MD-260";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MD-302";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MD-306";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MD-39";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MD-390";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MD-460";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MD-480";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_MKPA-10";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-120";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-15";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-150";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-33";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-39";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-470";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-68";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKPA-82";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKTA-120";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKTA-22";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKTA-30";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKTA-33";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKTA-330";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MKTA-82";"";"Profesionálna audio technika > Súčiastky, meracia technika a DIY pre audio";"";"";""
"MON_MS-20/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_MS-28";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_MS-60/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_MS-90/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_MS-92/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_PA-1120RC";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PA-2400RC";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PA-4000PTT";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PA-4000RC";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PA-4300PTT";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PA-6000RC";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PA-M4RC";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PAST-120/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_PAST-125SET";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_PAST-164SET";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_PAST-250/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mikrofónové a reproduktorové stojany";"";"";""
"MON_PDM-300";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PDM-302";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_PDM-302PTT";"";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"";""
"MON_SA-230/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mixážne pulty";"";"";""
"MON_SA-250/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mixážne pulty";"";"";""
"MON_SE-20";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_SE-30";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_SE-62";"";"TV, audio, video a foto technika > Audio technika > Slúchadlá";"";"";""
"MON_TXA-800HT";"";"Profesionálna audio technika > Tlmočnícke a konferenčné systémy";"Profesionálna audio technika > Mikrofóny a bezdrôtové systémy";"Profesionálna audio technika > 100 V rozhlasové ozvučenie";""
"MON_VMX-440/SW";"";"Profesionálna audio technika > Pódium, diskotéka, DJ > Mixážne pulty";"";"";""
"AT_LEC-KM-PPA100";"";"Elektro, Smart Home a osvetlenie > Profesionálne kamerové systémy > Príslušenstvo ku kamerovým systémom";"";"";""
"078098";"";"Domáce spotrebiče > Príslušenstvo k vysávačom";"";"";""
"068239";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Držiaky a montážne úchyty pre kamery";"";"";""
"069426";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Selfie tyče pre kamery";"";"";""
"069425";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Selfie tyče pre kamery";"";"";""
"063812";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"063811";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"075477";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"074752";"";"Chovateľské potreby > Fontány a napájačky > Fontány pre psy a mačky";"";"";""
"079556";"";"Domáce spotrebiče > Vysávače > Robotické vysávače";"";"";""
"076775";"";"Počítače, mobily a tablety > Herné príslušenstvo pre PC > Herné simulátory > Volanty a pretekárske ovládače";"";"";""
"078737";"";"Počítače, mobily a tablety > Herné príslušenstvo pre PC > Herné simulátory > Volanty a pretekárske ovládače";"";"";""
"078763";"";"Počítače, mobily a tablety > Herné príslušenstvo pre PC > Herné simulátory > Volanty a pretekárske ovládače";"";"";""
"PEN_52410003";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"PEN_52410002";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"PEN_5241002";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"PEN_52410014";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"PEN_52410019";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"PEN_52410008";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"PEN_52410012";"";"Elektro, Smart Home a osvetlenie > Smart domácnosť – zariadenia > Smart zásuvky";"";"";""
"067769";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Držiaky a montážne úchyty pre kamery";"";"";""
"090474";"";"TV, audio, video a foto technika > Foto a príslušenstvo > Statívy, držiaky a upevnenie pre kamery > Statívy pre fotoaparáty a kamery";"";"";""
"AT_TIP-07720180";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_EMO2202007000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_EMO2202003000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_EMO2202020000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_EMO2202021000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_EMOS410";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_EMO2202019000";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720159";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720147";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720249";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720227";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720228";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720229";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720230";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720280";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720239";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720240";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720296";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"Energia a napájanie > Fotovoltaika";"";""
"AT_LEC-MIE0439";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_LEC-MIE0257";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720050";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
"AT_TIP-07720062";"";"Dielňa, náradie a záhrada > Meracia technika > Multimetre a kliešťové merače > Digitálne multimetre";"";"";""
