old_url;new_url;match_type;old_full_path;new_full_path;old_id
/lavove-a-raclettove-grily/;/grily--pekarne--varice/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Lávové a raclettové grily;Domáce spotrebiče > Grily, pekárne, variče;39693
/elektricke-varice/;/grily--pekarne--varice/;exact;Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Elektrické variče;Domáce spotrebiče > Grily, pekárne, variče;39696
/domace-pekarne/;/grily--pekarne--varice/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Domáce pekárne;Domáce spotrebiče > Grily, pekárne, variče;40317
/pece-na-pizzu/;/grily--pekarne--varice/;exact;Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Pece na pizzu;Domáce spotrebiče > Grily, pekárne, variče;40599
/varne-platne/;/grily--pekarne--varice/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Grily, pekárne, variče > Varné platne;Domáce spotrebiče > Grily, pekárne, variče;46773
/epilatory/;/holiace-strojceky/;exact;Zdravie a starostlivosť > Holiace strojčeky > Epilátory;Zdravie a starostlivosť > Holiace strojčeky;39663
/prislusenstvo-k-holiacim-strojcekom/;/holiace-strojceky/;exact;Zdravie a starostlivosť > Holiace strojčeky > Príslušenstvo k holiacim strojčekom;Zdravie a starostlivosť > Holiace strojčeky;39666
/damske-holiace-strojceky-a-depilatory/;/holiace-strojceky/;ancestor(-1);Zdravie a starostlivosť > Holiace strojčeky > Dámske holiace strojčeky a depilátory;Zdravie a starostlivosť > Holiace strojčeky;39678
/panske-holiace-strojceky/;/holiace-strojceky/;ancestor(-1);Zdravie a starostlivosť > Holiace strojčeky > Pánske holiace strojčeky;Zdravie a starostlivosť > Holiace strojčeky;39681
/podlahove-vysavace/;/vysavace/;exact;Domáce spotrebiče > Malé spotrebiče > Vysávače > Podlahové vysávače;Domáce spotrebiče > Vysávače;39687
/tycove-vysavace/;/vysavace/;exact;Domáce spotrebiče > Malé spotrebiče > Vysávače > Tyčové vysávače;Domáce spotrebiče > Vysávače;39855
/parne-mopy-a-cistice/;/vysavace/;exact;Domáce spotrebiče > Malé spotrebiče > Vysávače > Parné mopy a čističe;Domáce spotrebiče > Vysávače;39999
/aku-vysavace/;/vysavace/;exact;Domáce spotrebiče > Malé spotrebiče > Vysávače > Aku vysávače;Domáce spotrebiče > Vysávače;40188
/roboticke-vysavace/;/vysavace/;exact;Domáce spotrebiče > Malé spotrebiče > Vysávače > Robotické vysávače;Domáce spotrebiče > Vysávače;40416
/viacucelove-vysavace/;/vysavace/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Vysávače > Viacúčelové vysávače;Domáce spotrebiče > Vysávače;40443
/nahradne-diely-3/;/vysavace/;exact;Domáce spotrebiče > Malé spotrebiče > Vysávače > Náhradné diely;Domáce spotrebiče > Vysávače;45993
/ostatne-22/;/vysavace/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Vysávače > Ostatné;Domáce spotrebiče > Vysávače;46494
/rucne-vysavace-2/;/vysavace/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Vysávače > Ručné vysávače;Domáce spotrebiče > Vysávače;47982
/prepatove-ochrany/;/istice-a-chranice/;exact;Elektroinštalačný materiál > Prepäťové ochrany;Elektro, Smart Home a osvetlenie > Ističe a chrániče;41103
/predlzovacky--zasuvky--vidlica/;/predlzovacie-kable-a-vidlice/;exact;Elektroinštalačný materiál > Predlžovačky, zásuvky, vidlica;Elektro, Smart Home a osvetlenie > Predlžovacie káble a vidlice;41139
/kompenzatory-jaloveho-vykonu/;/istice-a-chranice/;exact;Elektroinštalačný materiál > Kompenzátory jalového výkonu;Elektro, Smart Home a osvetlenie > Ističe a chrániče;41199
/vypinace--zasuvky--krabice/;/vypinace-a-nastenne-zasuvky/;exact;Elektroinštalačný materiál > Vypínače, zásuvky, krabice;Elektro, Smart Home a osvetlenie > Vypínače a nástenné zásuvky;41259
/predlzovacie-kable-a-zasuvky/;/elektro-smart-home-a-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Predlžovacie káble a zásuvky;Elektro, Smart Home a osvetlenie;47610
/casove-spinace-2/;/elektromery-a-spinacie-technika/;exact;Elektroinštalačný materiál > Časové spínače;Elektro, Smart Home a osvetlenie > Elektromery a spínacie technika;47634
/elektromery-2/;/elektro-smart-home-a-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Elektromery;Elektro, Smart Home a osvetlenie;47856
/led-ziarovky/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;39723
/ostatne-ziarovky-a-ziarivky/;/osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Ostatné žiarovky a žiarivky;Elektro, Smart Home a osvetlenie > Osvetlenie;40302
/svietidla/;/osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Svietidlá;Elektro, Smart Home a osvetlenie > Osvetlenie;40407
/zasuvky/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > Zásuvky;Elektro, Smart Home a osvetlenie > Osvetlenie;40446
/lampy-a-lampicky/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > Lampy a lampičky;Elektro, Smart Home a osvetlenie > Osvetlenie;40530
/cestovne-adaptery/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > Cestovné adaptéry;Elektro, Smart Home a osvetlenie > Osvetlenie;40872
/stolove-lampy/;/osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Stolové lampy;Elektro, Smart Home a osvetlenie > Osvetlenie;41010
/vianocne-dekoracie/;/vianocne-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Vianočné dekorácie;Elektro, Smart Home a osvetlenie > Osvetlenie > Vianočné osvetlenie;41214
/led-svietidla/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED svietidlá;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;41520
/zahradne-svietidla-2/;/osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Záhradné svietidlá;Elektro, Smart Home a osvetlenie > Osvetlenie;41556
/ziarovky/;/osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Žiarovky;Elektro, Smart Home a osvetlenie > Osvetlenie;42177
/led-reflektory/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED reflektory;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;43476
/led-pasky/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED pásky;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;43908
/led-sviecky/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > LED sviečky;Elektro, Smart Home a osvetlenie > Osvetlenie;43938
/stojace-lampy/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > Stojace lampy;Elektro, Smart Home a osvetlenie > Osvetlenie;44289
/patice--redukcie/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > Patice, Redukcie;Elektro, Smart Home a osvetlenie > Osvetlenie;45285
/infra-ziarovky/;/osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > Infra žiarovky;Elektro, Smart Home a osvetlenie > Osvetlenie;45579
/priemyselne-led-osvetlenie/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > Priemyselné LED osvetlenie;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47691
/led-stolove-lampy/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED stolové lampy;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47727
/led-trubicove-ziarivky/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED trubicové žiarivky;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47742
/led-panely-a-podhladova-svetla/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED panely a podhľadová svetla;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47745
/senzory-a-konektory/;/komponenty-pre-svietidla/;exact;Elektroinštalačný materiál > Osvetlenie > Senzory a konektory;Elektro, Smart Home a osvetlenie > Osvetlenie > Komponenty pre svietidlá;47754
/e14-zavit/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E14 závit;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;41157
/g9-patice/;/led-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > G9 patice;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;41694
/e27-zavit/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27 závit;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;42267
/gu10-patice/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > GU10 patice;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;42771
/mr16-patice/;/led-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > MR16 patice;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;45042
/g4-patice/;/led-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > G4 patice;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;45465
/gu10/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > GU10;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47787
/e14/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E14;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47790
/e27/;/led-osvetlenie/;exact;Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > E27;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47796
/g9-g4/;/led-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > G9&G4;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47829
/ostatne-svetelne-zdroje/;/led-osvetlenie/;ancestor(-1);Elektroinštalačný materiál > Osvetlenie > LED Žiarovky > Ostatné svetelné zdroje;Elektro, Smart Home a osvetlenie > Osvetlenie > LED osvetlenie;47937
/cistice-okien/;/upratovacie-pomocky/;exact;Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čističe okien;Domáce spotrebiče > Upratovacie pomôcky;39738
/mopy-a-upratovacie-supravy/;/upratovacie-pomocky/;exact;Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy;Domáce spotrebiče > Upratovacie pomôcky;39744
/kostata-a-metly/;/upratovacie-pomocky/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Košťata a metly;Domáce spotrebiče > Upratovacie pomôcky;39747
/cistiace-prostriedky/;/upratovacie-pomocky/;exact;Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Čistiace prostriedky;Domáce spotrebiče > Upratovacie pomôcky;40245
/ostatne-4/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Ostatné;Dielňa a záhrada;43215
/meracie-nastroje/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Meracie nástroje;Dielňa a záhrada;45954
/stavebne-naradie/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Stavebné náradie;Dielňa a záhrada;46053
/vytlacne-a-kartusove-pistole/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Výtlačné a kartušové pištole;Dielňa a záhrada;46212
/rezacie-nastroje/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Rezacie nástroje;Dielňa a záhrada;46251
/skrutkovace/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Skrutkovače;Dielňa a záhrada;46671
/vrtaky-a-skrutkovace/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Vrtáky a skrutkovače;Dielňa a záhrada;46674
/brusky-3/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Brúsky;Dielňa a záhrada;46779
/tasky-a-boxy-na-naradie/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Tašky a boxy na náradie;Dielňa a záhrada;46812
/spajkovacia-technika/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Spájkovacia technika;Dielňa a záhrada;47925
/wykrywacze-metalu/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Wykrywacze metalu;Dielňa a záhrada;48069
/zvaranie/;/dielna-a-zahrada/;ancestor(-1);Náradie a dielňa > Zváranie;Dielňa a záhrada;48072
/elektricke-naradie/;/naradie/;exact;Náradie a dielňa > Náradie > Elektrické náradie;Dielňa a záhrada > Náradie;39768
/prislusenstvo-pre-stroje-a-naradie/;/naradie/;exact;Náradie a dielňa > Náradie > Príslušenstvo pre stroje a náradie;Dielňa a záhrada > Náradie;40110
/rucne-naradie/;/naradie/;exact;Náradie a dielňa > Náradie > Ručné náradie;Dielňa a záhrada > Náradie;40170
/pneumaticke-a-hydraulicke-naradie/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Pneumatické a hydraulické náradie;Dielňa a záhrada > Náradie;40182
/stavebne-material--chemia-a-technika/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Stavebné materiál, chémia a technika;Dielňa a záhrada > Náradie;40485
/aku-naradie/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Aku náradie;Dielňa a záhrada > Náradie;40611
/svietidla-2/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Svietidlá;Dielňa a záhrada > Náradie;40623
/upratovanie--cistenie-a-umyvanie/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Upratovanie, čistenie a umývanie;Dielňa a záhrada > Náradie;40857
/tavne-a-horucovzdusne-pistole/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Tavné a horúcovzdušné pištole;Dielňa a záhrada > Náradie;39771
/brusky/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Brúsky;Dielňa a záhrada > Náradie;40263
/spajky/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Spájky;Dielňa a záhrada > Náradie;40512
/bouraci-a-vrtacie-kladiva/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Bourací a vŕtacie kladivá;Dielňa a záhrada > Náradie;40569
/autonabijacky-a-startovacie-zdroje/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Autonabíjačky a štartovacie zdroje;Dielňa a záhrada > Náradie;40818
/frezy-a-frezky/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Frézy a frézky;Dielňa a záhrada > Náradie;40833
/vrtacky/;/naradie/;ancestor(-1);Náradie a dielňa > Náradie > Elektrické náradie > Vŕtačky;Dielňa a záhrada > Náradie;40899
/prislusenstvo-k-prackam-a-susickam/;/pracky/;exact;Domáce spotrebiče > Veľké spotrebiče > Práčky > Príslušenstvo k práčkam a sušičkám;Domáce spotrebiče > Práčky;39777
/pracky-zepredu-plnene/;/pracky/;exact;Domáce spotrebiče > Veľké spotrebiče > Práčky > Práčky zepředu plnené;Domáce spotrebiče > Práčky;40239
/pracky-s-vrchnym-plnenim/;/pracky/;exact;Domáce spotrebiče > Veľké spotrebiče > Práčky > Práčky s vrchným plnením;Domáce spotrebiče > Práčky;40395
/zahradne-potreby/;/dielna-a-zahrada/;ancestor(-1);Záhrada > Záhradné potreby;Dielňa a záhrada;39792
/zavlazovacie-systemy/;/dielna-a-zahrada/;ancestor(-1);Záhrada > Zavlažovacie systémy;Dielňa a záhrada;46587
/zavlazovanie/;/dielna-a-zahrada/;ancestor(-2);Záhrada > Záhradné potreby > Zavlažovanie;Dielňa a záhrada;39795
/zahradne-naradie/;/dielna-a-zahrada/;ancestor(-2);Záhrada > Záhradné potreby > Záhradné náradie;Dielňa a záhrada;40254
/lapace--odpudzovace-hmyzu-a-skodcov/;/dielna-a-zahrada/;ancestor(-2);Záhrada > Záhradné potreby > Lapače, odpudzovače hmyzu a škodcov;Dielňa a záhrada;40401
/cerpadla/;/dielna-a-zahrada/;ancestor(-3);Záhrada > Záhradné potreby > Zavlažovanie > Čerpadlá;Dielňa a záhrada;39798
/prislusenstvo-ku-sporakom-a-ruram/;/sporaky-a-rury/;ancestor(-1);Domáce spotrebiče > Veľké spotrebiče > Sporáky a rúry > Príslušenstvo ku sporákom a rúram;Domáce spotrebiče > Sporáky a rúry;39804
/elektricke-sporaky/;/sporaky-a-rury/;exact;Domáce spotrebiče > Veľké spotrebiče > Sporáky a rúry > Elektrické sporáky;Domáce spotrebiče > Sporáky a rúry;39900
/stolove-rury/;/sporaky-a-rury/;ancestor(-1);Domáce spotrebiče > Veľké spotrebiče > Sporáky a rúry > Stolové rúry;Domáce spotrebiče > Sporáky a rúry;40092
/kombinovane-sporaky/;/sporaky-a-rury/;ancestor(-1);Domáce spotrebiče > Veľké spotrebiče > Sporáky a rúry > Kombinované sporáky;Domáce spotrebiče > Sporáky a rúry;40434
/ostatne-kuchynske-potreby/;/kuchynske-potreby/;exact;Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Ostatné kuchynské potreby;Domáce spotrebiče > Kuchynské potreby;39822
/kuchynske-minutky/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Kuchynské minútky;Domáce spotrebiče > Kuchynské potreby;39891
/kuchynske-vahy/;/kuchynske-potreby/;exact;Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Kuchynské váhy;Domáce spotrebiče > Kuchynské potreby;39897
/otvarace-na-konzervy/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Otvárače na konzervy;Domáce spotrebiče > Kuchynské potreby;39906
/cedniky--lieviky--sita/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Cedníky, Lieviky, Sitá;Domáce spotrebiče > Kuchynské potreby;39933
/obrusy-a-prestieranie/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Obrusy a prestieranie;Domáce spotrebiče > Kuchynské potreby;40002
/kuchynske-noze-a-noznice/;/kuchynske-potreby/;exact;Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Kuchynské nože a nožnice;Domáce spotrebiče > Kuchynské potreby;40005
/brousky-na-noze/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Brousky na nože;Domáce spotrebiče > Kuchynské potreby;40029
/vyvrtky-a-otvarace/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Vývrtky a otvárače;Domáce spotrebiče > Kuchynské potreby;40089
/valceky-na-cesto/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Valčeky na cesto;Domáce spotrebiče > Kuchynské potreby;40233
/lisy-na-potraviny/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Lisy na potraviny;Domáce spotrebiče > Kuchynské potreby;40332
/dosticky--podlozky--krajacie-dosky/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Doštičky, Podložky, Krájacie dosky;Domáce spotrebiče > Kuchynské potreby;40350
/mlynceky-na-korenie/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Mlynčeky na korenie;Domáce spotrebiče > Kuchynské potreby;40404
/chlebniky--kosiky--kosiky--osatky/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Chlebníky, Košíky, Košíky (ošatky);Domáce spotrebiče > Kuchynské potreby;40455
/kuchynske-teplomery/;/kuchynske-potreby/;ancestor(-1);Domáce spotrebiče > Malé spotrebiče > Kuchynské potreby > Kuchynské teplomery;Domáce spotrebiče > Kuchynské potreby;40527
