"code";"pairCode";"name";"guid";"externalId";"ean";"productNumber";"serialNumber";"defaultCategory";"categoryText";"categoryText2";"categoryText3";"categoryText4";"categoryText5";"categoryText6";"categoryText7";"categoryText8";"categoryText9";"categoryText10";"xmlFeedName";""
"AT_ABL-30-B1-494";"";"Chránič kloubů s omotávkou DBX BUSHIDO GM-2";"8a02fd10-9460-11f1-9a03-bc2411e8af0e";"";"5902539019285";"";"";"Šport, hračky a voľný čas > Bojové športy > Príslušenstvo";"Šport, hračky a voľný čas > Bojové športy > Príslušenstvo";"";"";"";"";"";"";"";"";"";"DBX Bushido GM-2";""
"AT_ATO-3069050230";"";"Klávesnice kódová EMOS IP-006AX /H5023/ GoSmart, Wi-Fi";"8a3fa4ea-9460-11f1-b495-bc2411e8af0e";"";"8592920128862";"";"";"Bezpečnosť a smart domácnosť > Smart domácnosť > Detektory a alarmy";"Záhrada > Brány a zvončeky > Bezdrátové zvončeky";"Bezpečnosť a smart domácnosť > Smart domácnosť > Zvončeky";"Bezpečnosť a smart domácnosť > Smart domácnosť > Detektory a alarmy";"";"";"";"";"";"";"";"Emos GoSmart Kódová klávesnica IP-006AX, WiFi";""
"AT_LEC-URZ3438-1000-S";"";"Stabilizátor napětí KEMOT SER-1000-S URZ3438-1000-S s opožděným zapnutím";"8a59e288-9460-11f1-bd15-bc2411e8af0e";"";"5901890115865";"";"";"Fotovoltaika a energie > Záložné zdroje a UPS > Stabilizátory napätie";"Fotovoltaika a energie > Záložné zdroje a UPS > Stabilizátory napätie";"";"";"";"";"";"";"";"";"";"KEMOT SER-1000";""
"WIIM_VIBELINK_013";"";"WiiM Vibelink Silver";"b1088338-94b2-11f1-ac90-bc2411cab27b";"";"741365254546";"";"";"TV, audio a video > Audio technika > HiFi komponenty > Zosilňovače";"TV, audio a video > Audio technika > HiFi komponenty > Zosilňovače";"";"";"";"";"";"";"";"";"";"Wiim Vibelink Amp";""
"WIIM_VIBELINK_003";"";"WiiM Vibelink Grey";"b11539ca-94b2-11f1-9cfa-bc2411cab27b";"";"602581806318";"";"";"TV, audio a video > Audio technika > HiFi komponenty > Zosilňovače";"TV, audio a video > Audio technika > HiFi komponenty > Zosilňovače";"";"";"";"";"";"";"";"";"";"WiiM Amp";""
"WIIM_SOUND_LITE_013";"";"WiiM Sound Lite White";"b1b048fc-94b2-11f1-86d4-bc2411cab27b";"";"741365254638";"";"";"TV, audio a video > Audio technika > Reproduktory > Aktívne reproduktory";"TV, audio a video > Audio technika > Reproduktory > Aktívne reproduktory";"";"";"";"";"";"";"";"";"";"WiiM SOUND";""
"WIIM_VR_001";"";"WiiM Remote Black";"b22529d8-94b2-11f1-a224-bc2411cab27b";"";"795847057279";"";"";"TV, audio a video > Audio technika > Doplnky";"TV, audio a video > Audio technika > Doplnky";"";"";"";"";"";"";"";"";"";"Diaľkový ovládač WiiM Remote";""
"WIIM_WVR_002";"";"WiiM Voice Remote 2 Silver";"b234cb90-94b2-11f1-a2bb-bc2411cab27b";"";"602581806288";"";"";"TV, audio a video > Audio technika > Doplnky";"TV, audio a video > Audio technika > Doplnky";"";"";"";"";"";"";"";"";"";"Diaľkový ovládač WiiM Voice Remote 2";""
"MVWHKWW1BLK";"";"Sonos Wall Hook for Sonos Move (Black)";"09dcf6b2-94c5-11f1-9cf3-bc2411afdf74";"";"8717755777423";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Wall Hook";""
"E1PMPWW1";"";"Sonos Era 100 Pro Surface Mount Pair WW (White)";"0a1962c8-94c5-11f1-9962-bc2411afdf74";"";"8720862502611";"";"";"TV, audio a video > Audio technika > HiFi komponenty";"TV, audio a video > Audio technika > HiFi komponenty";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Pro";""
"MVWHKWW1";"";"Sonos Wall Hook for Sonos Move (White)";"0a264786-94c5-11f1-895a-bc2411afdf74";"";"8717755777430";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Wall Hook";""
"E30SPWW1";"";"Sonos Era 300 Stand Pair White";"0a7fcaae-94c5-11f1-839c-bc2411afdf74";"";"8717755779427";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 300 Stand Pair";""
"E30SPWW1BLK";"";"Sonos Era 300 Stand Pair Black";"0a90e8ca-94c5-11f1-be5c-bc2411afdf74";"";"8717755779434";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 300 Stand Pair - černá";""
"INWLLWW1";"";"Sonos In-Wall By Sonance";"0ac58e0e-94c5-11f1-8395-bc2411afdf74";"";"8717755776006";"";"";"TV, audio a video > Audio technika > HiFi komponenty";"TV, audio a video > Audio technika > HiFi komponenty";"";"";"";"";"";"";"";"";"";"Monitor Audio SoundFrame 2 In-Wall";""
"INCLGWW1";"";"Sonos In-Ceiling By Sonance (pair)";"0ad28fdc-94c5-11f1-aec3-bc2411afdf74";"";"8717755775993";"";"";"TV, audio a video > Audio technika > HiFi komponenty";"TV, audio a video > Audio technika > HiFi komponenty";"";"";"";"";"";"";"";"";"";"Focal Dome Flax 5.1.2";""
"E10MTWW1";"";"Sonos Era 100 Mount White";"0b5aef12-94c5-11f1-9b0a-bc2411afdf74";"";"8717755779281";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Wall Mount - bílá";""
"AMPG1EU1BLK";"";"Sonos Amp Black";"0bc56cc0-94c5-11f1-9b8e-bc2411afdf74";"";"8717755775696";"";"";"TV, audio a video > Audio technika > HiFi komponenty";"TV, audio a video > Audio technika > HiFi komponenty";"";"";"";"";"";"";"";"";"";"Sonos Amp";""
"E10FSWW1";"";"Sonos Era 100 Stand White";"0bd23702-94c5-11f1-86d5-bc2411afdf74";"";"8717755779328";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Stand - bílá";""
"E10FSWW1BLK";"";"Sonos Era 100 Stand Black";"0bdeb8f6-94c5-11f1-853f-bc2411afdf74";"";"8717755779335";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Stand";""
"E10MPWW1";"";"Sonos Era 100 Mount Pair White";"0bfa02a0-94c5-11f1-bf6b-bc2411afdf74";"";"8717755779366";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 držiak biely - pár";""
"E30MPWW1";"";"Sonos Era 300 Mount Pair White";"0c0739f2-94c5-11f1-a3b6-bc2411afdf74";"";"8717755779380";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 300 Wall Mount Pair - bílá";""
"E30MPWW1BLK";"";"Sonos Era 300 Mount Pair Black";"0c157b66-94c5-11f1-bbf6-bc2411afdf74";"";"8717755779397";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 300 Wall Mount Pair - černá";""
"E10SPWW1";"";"Sonos Era 100 Stand Pair White";"0c275688-94c5-11f1-9c6c-bc2411afdf74";"";"8717755779403";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Stand Pair - bílá";""
"E10SPWW1BLK";"";"Sonos Era 100 Stand Pair Black";"0c37d102-94c5-11f1-9056-bc2411afdf74";"";"8717755779410";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Stand Pair - černá";""
"E10MTWW1BLK";"";"Sonos Era 100 Mount Black";"0c88d4ee-94c5-11f1-baa6-bc2411afdf74";"";"8717755779298";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Wall Mount - černá";""
"OPADPWW1BLK";"";"Sonos Optical Audio Adapter - Single";"0cb3607e-94c5-11f1-be15-bc2411afdf74";"";"8717755774156";"";"";"TV, audio a video > Audio technika > Doplnky";"TV, audio a video > Audio technika > Doplnky";"";"";"";"";"";"";"";"";"";"Sonos OPADPWW1BLK";""
"E10MPWW1BLK";"";"Sonos Era 100 Mount Pair Black";"0cc27582-94c5-11f1-bf1a-bc2411afdf74";"";"8717755779373";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 100 držiak čierny - pár";""
"AR2WMWW1BLK";"";"Sonos Arc Ultra Wall Mount WW Black";"0cd0323a-94c5-11f1-8f08-bc2411afdf74";"";"8720862503595";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Arc Ultra Wall Mount AR2WMWW1BLK";""
"E30FSWW1";"";"Sonos Era 300 Stand White";"0d41d232-94c5-11f1-ab63-bc2411afdf74";"";"8717755779342";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 300 Stand - bílá";""
"E1PMPWW1BLK";"";"Sonos Era 100 Pro Surface Mount Pair WW (Black)";"0d8aef30-94c5-11f1-982b-bc2411afdf74";"";"8720862502628";"";"";"TV, audio a video > Audio technika > HiFi komponenty";"TV, audio a video > Audio technika > HiFi komponenty";"";"";"";"";"";"";"";"";"";"Sonos Era 100 Pro";""
"BEAM2EU1";"";"Sonos Beam (GEN2) White";"0dc559ea-94c5-11f1-98f9-bc2411afdf74";"";"8717755778123";"";"";"TV, audio a video > Audio technika > Soundbary";"TV, audio a video > Audio technika > Soundbary";"";"";"";"";"";"";"";"";"";"Sonos Beam 2";""
"RAYWMWW1BLK";"";"Sonos Ray Wall Mount Black";"0e430b56-94c5-11f1-973b-bc2411afdf74";"";"8717755778550";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"SBR Sonos Beam Wall Mount Black BM1WMWW1BLK";""
"E30FSWW1BLK";"";"Sonos Era 300 Stand Black";"0e6d3048-94c5-11f1-a969-bc2411afdf74";"";"8717755779359";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"Sonos Era 300 Stand - černá";""
"PCS1LEU1";"";"Sonos One/Play:1 Long Power Cable (White)";"0eddef4a-94c5-11f1-b993-bc2411afdf74";"";"8717755775238";"";"";"TV, audio a video > Audio technika > Doplnky";"TV, audio a video > Audio technika > Doplnky";"";"";"";"";"";"";"";"";"";"Sonos PCS1LEU1";""
"S1SHFWW1BLK";"";"Sonos Shelf For One (SL) Black";"0f6fadd6-94c5-11f1-96b4-bc2411afdf74";"";"8717755775368";"";"";"TV, audio a video > Audio technika > Stojany";"TV, audio a video > Audio technika > Stojany";"";"";"";"";"";"";"";"";"";"SONOS S1SHFWW1";""
"KB_210610395223";"";"D-LINK WiFi AC1300 Extender (DAP-1620)";"90a54efa-9507-11f1-a6a2-bc2411e8af0e";"";"790069419379";"";"";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > Extendery";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > Extendery";"";"";"";"";"";"";"";"";"";"D-Link DAP-1620";""
"KB_210610435223";"";"D-LINK WiFi N300 Extender (DAP-1325)";"930e92aa-9507-11f1-b0ef-bc2411e8af0e";"";"790069430305";"";"";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > Extendery";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > Extendery";"";"";"";"";"";"";"";"";"";"D-Link DAP-1325/E";""
"KB_410210415221";"";"CANON PG-545BK Black";"93938c44-9507-11f1-ad58-bc2411e8af0e";"";"4960999974507";"";"";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Atramenty";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Atramenty";"";"";"";"";"";"";"";"";"";"Canon 8287B001 - originálny";""
"KB_648000128119";"";"LEIFHEIT Sušák na prádlo QUARTETT Duo";"93e0a75e-9507-11f1-9fad-bc2411e8af0e";"";"4006501814135";"";"";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";"Domáce spotrebiče > Malé spotrebiče > Žehličky > Sušiaky na bielizeň";"";"";"";"";"";"";"";"";"";"Leifheit Quartett 81413";""
"KB_100000661734";"";"TP-LINK Tapo C200 HomeWi-Fi Camera";"9c622db2-9507-11f1-bdc9-bc2411e8af0e";"";"6935364088095";"";"";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > IP kamery";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > IP kamery";"";"";"";"";"";"";"";"";"";"TP-Link Tapo C200";""
"KB_100001173051";"";"Kingston USB 3.2 DT Exodia žlutá 128GB";"9dd248a8-9507-11f1-8a6b-bc2411e8af0e";"";"740617309928";"";"";"TV, audio a video > Počítače a príslušenstvo > Pamäťové médiá > USB flash disky";"TV, audio a video > Počítače a príslušenstvo > Pamäťové médiá > USB flash disky";"";"";"";"";"";"";"";"";"";"Kingston DataTraveler Exodia 128GB DTX/128GB";""
"KB_100001790947";"";"Kingston USB 3.2 DT Exodia M 128GB";"a1a9fe62-9507-11f1-b0b3-bc2411e8af0e";"";"740617326376";"";"";"TV, audio a video > Počítače a príslušenstvo > Pamäťové médiá > USB flash disky";"TV, audio a video > Počítače a príslušenstvo > Pamäťové médiá > USB flash disky";"";"";"";"";"";"";"";"";"";"KINGSTON DataTraveler EXODIA M 128GB DTXM/128GB";""
"KB_100001169951";"";"D-LINK 8-Port Gigabit Switch (DGS-108GL)";"a9c90a66-9507-11f1-b5f6-bc2411e8af0e";"";"790069458583";"";"";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > WiFi routery";"TV, audio a video > Počítače a príslušenstvo > Sieťové prvky > WiFi routery";"";"";"";"";"";"";"";"";"";"D-Link DGS-108GL";""
"KB_100002164142";"";"Pedrini Kaffettiera Brillant červená 3 p";"bdd119ea-9507-11f1-b6bc-bc2411e8af0e";"";"883336090835";"";"";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá > Moka kanvice a frenchpressy";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá > Moka kanvice a frenchpressy";"";"";"";"";"";"";"";"";"";"Pedrini 3";""
"KB_100002164138";"";"Pedrini Infinity černá 3 porce";"bdf99c44-9507-11f1-a029-bc2411e8af0e";"";"883336419230";"";"";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá > Moka kanvice a frenchpressy";"Domáce spotrebiče > Malé spotrebiče > Kávovary a espressá > Moka kanvice a frenchpressy";"";"";"";"";"";"";"";"";"";"Pedrini Infinity Rock Black 3";""
"KB_100002203138";"";"Samsung The Frame QE65LS03H";"c5aefcd6-9507-11f1-be25-bc2411e8af0e";"";"8806099027384";"";"";"TV, audio a video > Televízory > QLED, NeoQLED televízory";"TV, audio a video > Televízory > QLED, NeoQLED televízory";"";"";"";"";"";"";"";"";"";"Samsung QE65LS03HAU";""
"AT_LEC-RBA-5001-L";"";"Nafukovací matrace Rebel RBA-5001-L dvoulůžková 186x130x22 cm";"42fd4aa0-9529-11f1-b0c0-bc2411e8af0e";"";"5901890101875";"";"";"Šport, hračky a voľný čas > Turistika > Karimatky, matrace, vankúše";"Šport, hračky a voľný čas > Turistika > Karimatky, matrace, vankúše";"";"";"";"";"";"";"";"";"";"Rebel Rba 5001-L 186x130cm";""
"AT_CMP-01532";"";"Hasicí přístroj práškový 2 kg ABC";"4f1d37c8-9529-11f1-ad27-bc2411e8af0e";"";"8591686015324";"";"";"Bezpečnosť a smart domácnosť > Zabezpečenie > Hasící prístroje";"Auto-moto > Garáž, Dielňa, Servis > Hasicí prístroje";"Bezpečnosť a smart domácnosť > Zabezpečenie > Hasící prístroje";"";"";"";"";"";"";"";"";"Compass ABC 2kg práškový 01532";""
"AT_LEV-84091";"";"Detektor plynu Ermenrich NG20 Fialový";"6445ef82-9529-11f1-b9bb-bc2411e8af0e";"";"5905555021799";"";"";"Bezpečnosť a smart domácnosť > Zabezpečenie > Detektory CO, CO2, plynu a vody";"Bezpečnosť a smart domácnosť > Zabezpečenie > Detektory CO, CO2, plynu a vody";"";"";"";"";"";"";"";"";"";"Ermenrich NG20";""
"KB_100001519297";"";"Defender Taška na notebook 15,6"", Geek";"c8e25320-95d0-11f1-a345-bc2411833e01";"";"4714033260848";"";"";"TV, audio a video > Počítače a príslušenstvo > Príslušenstvo k notebookom > Tašky k notebookom";"TV, audio a video > Počítače a príslušenstvo > Príslušenstvo k notebookom > Tašky k notebookom";"";"";"";"";"";"";"";"";"";"Defender 26084 15,6"" Geek čierna";""
"KB_100001947939";"";"INTERPHONE Quiklox SMQUIKLOXARMORPRO";"ceb214ac-95d0-11f1-af83-bc2411833e01";"";"8018080453021";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Interphone Armor Pro na riadidlá SMQUIKLOXARMORPRO";""
"KB_100001436074";"";"HP 135A Black Laser Toner, W1350A";"d5c21a12-95d0-11f1-a0fe-bc2411833e01";"";"194850587269";"";"";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Tonery";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Tonery";"";"";"";"";"";"";"";"";"";"HP W1350A - originálny";""
"KB_100002131883";"";"HP 308 Black, 7FP21UE";"dc9a6772-95d0-11f1-975d-bc2411833e01";"";"196786390470";"";"";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Atramenty";"TV, audio a video > Počítače a príslušenstvo > Tlačiarne a skenery > Atramenty";"";"";"";"";"";"";"";"";"";"HP 7FP21UE - originálny";""
"KB_100002200737";"";"FIXED pouzdro pro SG S26 FIXOP3-1704-BK";"e9a8f0be-95d0-11f1-8b09-bc2411833e01";"";"8591680189915";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"TV, audio a video > Mobily a tablety > Príslušenstvo > Puzdrá na mobilné telefóny";"";"";"";"";"";"";"";"";"";"Fixed Opus Samsung Galaxy S26 čierne FIXOP3-1704-BK";""
"KB_100002204171";"";"FIXED MagCircle držák s MgS FIXMC-V-BK";"ef26dba0-95d0-11f1-a896-bc2411833e01";"";"8591680192182";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Držiaky na mobily";"TV, audio a video > Mobily a tablety > Príslušenstvo > Držiaky na mobily";"";"";"";"";"";"";"";"";"";"FIXED FIXMC-V-BK";""
"KB_100002204176";"";"FIXED MagCircle XL s MgS FIXMC-XL-BK";"ef46a5f2-95d0-11f1-a91b-bc2411833e01";"";"8591680192199";"";"";"TV, audio a video > Mobily a tablety > Príslušenstvo > Držiaky na mobily";"TV, audio a video > Mobily a tablety > Príslušenstvo > Držiaky na mobily";"";"";"";"";"";"";"";"";"";"FIXED MagCircle XL FIXMC-XL-BK";""
"078895";"";"Flytec V030 Basic 20 000 mAh – zariadenie na návnadu";"07d8e49a-95ea-11f1-8b8b-bc24110eff41";"";"5907085524146";"";"";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"";"";"";"";"";"";"";"";"";"Flytec V030 Basic zavážecí návnadová loďka 20000 mAh";""
"078896";"";"Sonar Flytec V030 s kapacitou 20 000 mAh pre loď na návnadu";"07e5dab0-95ea-11f1-bba4-bc24110eff41";"";"5907085524917";"";"";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"";"";"";"";"";"";"";"";"";"Flytec V030 Fishfinder zavážecí návnadová loďka se sonarem 20000 mAh";""
"078906";"";"Flytec V080 Basic 20 000 mAh – zariadenie na návnadu";"07f90356-95ea-11f1-b54c-bc24110eff41";"";"5907085524153";"";"";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"";"";"";"";"";"";"";"";"";"Flytec V080 Basic zavážecí návnadová loďka 20000 mAh";""
"078899";"";"Sonar Flytec V080 s kapacitou 20 000 mAh pre loď na návnadu";"080494d2-95ea-11f1-a72e-bc24110eff41";"";"5907085524177";"";"";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"Šport, hračky a voľný čas > Outdoor > Rybárčenie > Návnada lode";"";"";"";"";"";"";"";"";"";"Flytec V080 Fishfinder návnadová loď a 20000 mAh batériou";""
"AT_ITR-00018513";"";"Elektrický ohřívač Lumni 2.0 Kaminer 26376";"4c81c3fc-95f2-11f1-951f-bc2411833e01";"";"5900779958890";"";"";"Domáce spotrebiče > Malé spotrebiče > Vzduchotechnika > Vykurovanie";"Domáce spotrebiče > Malé spotrebiče > Vzduchotechnika > Vykurovanie";"";"";"";"";"";"";"";"";"";"Kaminer 26376";""
"AT_ITR-00013829";"";"Krbové nářadí a stojan na dřevo Kaminer PK011";"5251cd0e-95f2-11f1-aa32-bc2411833e01";"";"5900779933811";"";"";"Domáce spotrebiče > Malé spotrebiče > Vzduchotechnika > Vykurovanie";"Domáce spotrebiče > Malé spotrebiče > Vzduchotechnika > Vykurovanie";"";"";"";"";"";"";"";"";"";"Kaminer PK011";""
"AT_ITR-00012516";"";"Výrobník ledu Ruhhy K5536";"96e00d8c-95f2-11f1-a7de-bc2411833e01";"";"5902802904751";"";"";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Výrobníky ľadu";"Domáce spotrebiče > Malé spotrebiče > Príprava nápojov > Výrobníky ľadu";"";"";"";"";"";"";"";"";"";"Malatec 5536";""
"KB_100002127020";"";"Leifheit Stěrka XL40 cm s teles.tyčí";"03660342-969a-11f1-8a3f-bc2411e8af0e";"";"4006501514264";"";"";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";"Domáce spotrebiče > Malé spotrebiče > Upratovacie pomôcky > Mopy a upratovacie súpravy";"";"";"";"";"";"";"";"";"";"Leifheit Stěrka Window Slider 40 cm s hliníkovou tyčí 51426";""
"KB_100002134586";"";"Samsung QE55QN90F NEO QLED";"089e1c6e-969a-11f1-96d7-bc2411e8af0e";"";"8806095995427";"";"";"TV, audio a video > Televízory > QLED, NeoQLED televízory";"TV, audio a video > Televízory > QLED, NeoQLED televízory";"";"";"";"";"";"";"";"";"";"Samsung QE55QN90FAT";""
